OID_,Join_Count,Survey_to_Reef_Dist,TARGET_FID,SPECIES_CD,LIFE_STAGE,PRES,PRES2,N,SOURCE,LON_M,LAT_M,Habitat,Mangrove_Dist,Depth,StDev_Depth,Slope,Curvature,Plan_Curve,BPI_Fine,BPI_Broad,Rugosity,Mean_Sum_Temp,Mean_Sum_DO,Mean_Sum_Sal,Mean_Win_Temp,Mean_Win_DO,Mean_Win_Sal,OBJECTID_1,Source_1,Zone_,GeoForm,GeoformDet,GeoformD_1,BioCover,BioCoverDe,PercentBio,PercentCor,CMECS_Geo,CMECS_Bio,ClassLv0,ClassLv1,ClassLv2,ClassLv3,ClassLv4,Shape_Leng,AREA,PERIMETER,PA_Ratio,NEAR_FID,NEAR_DIST,Patch_ID,Coral_Reef_and_Hardbottom,Not_Classified,Seagrass,Unconsolidated_Sediment,Reef_Dist
257,1,0.000000000000000,698,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,153424.139699999999721,26240.659060000001773,1,4834.654784999999720,-8.811025620000001,0.044683650000000,0.626847386000000,-0.014450073000000,0.000690388000000,-9,64,1.000000119000000,30.404222489999999,6.106695652000000,35.510974879999999,24.529106140000000,6.916006565000000,36.019359590000001,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Aggregated Patch Reef, , , , , ,G_B_S_AP,B_R_S__S,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,515.282512623000002,9911.217245513291346,515.426782677348001,19.229146754909,917,11.109703925435324,469,118524.162065554686706,,666750.388249566662125,122.094196414488422,3481.4213867
258,1,0.000000000000000,700,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,155060.786300000007031,27091.494689999999537,1,4661.894043000000238,-7.297981262000000,0.140157476000000,1.963247895000000,0.108564377000000,0.100593023000000,605,209,1.000003934000000,30.404436109999999,6.110527992000000,35.510974879999999,24.599641800000001,6.907793522000000,36.046005250000000,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",344.968849633999980,6850.368671534242822,345.030378923890964,19.854392801294,873,0.218754050217926,867,98289.495204719685717,,560521.315413834294304,126585.493811312131584,4129.1420898
259,1,0.000000000000000,701,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,155094.183099999994738,27082.526089999999385,1,4686.391601999999693,-7.717138767000000,0.088650949000000,1.220448971000000,0.232826233000000,-0.029715829000000,-9,137,1.000024676000000,30.404254909999999,6.110686779000000,35.510974879999999,24.600217820000001,6.907414913000000,36.047225949999998,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",344.968849633999980,6850.368671534242822,345.030378923890964,19.854392801294,873,0.218754050217926,867,99879.408098035855801,,540305.599257375113666,145211.482205694774166,4112.0712891
260,1,0.000000000000000,704,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,159679.460499999986496,28799.746589999998832,1,3264.913817999999992,-7.802789211000000,0.052646261000000,0.731507659000000,-0.129968643000000,0.002127138000000,605,137,1.000006676000000,30.412347789999998,6.113067627000000,35.549579620000003,24.701005940000002,6.873457909000000,36.112579349999997,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,447.161419551999984,10016.975507811117495,446.948707447457991,22.4119129128227,938,2.388467355625266,937,32339.017637894408836,,593619.841320021776482,159437.591180750197964,5091.5683594
261,1,0.000000000000000,714,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,156126.135100000014063,24443.080770000000484,1,7753.031737999999677,-6.638369083000000,0.087201990000000,1.202644467000000,0.174219131000000,-0.000116466000000,605,209,1.000029087000000,30.386270520000000,6.118400097000000,35.543224330000001,24.520465850000001,6.886738300000000,36.089427950000001,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,315.763304527000003,6517.112327505423309,315.717126724795037,20.6422514835132,446,55.909814698848301,445,488266.750508267607074,,225597.523071378702298,71532.159937525473651,1149.3503418
262,1,0.000000000000000,715,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,156097.695799999986775,24419.909909999998490,1,7762.676269999999931,-7.312057495000000,0.124583125000000,1.730240345000000,0.257051468000000,0.072319686000000,-9,209,1.000017285000000,30.386308669999998,6.118322849000000,35.542217250000000,24.519638059999998,6.886882305000000,36.089000700000000,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,315.763304527000003,6517.112327505423309,315.717126724795037,20.6422514835132,446,55.909814698848301,445,468111.908616648754105,,234585.029160162288463,82699.257664347780519,1139.7056885
263,1,0.000000000000000,731,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,160120.407000000006519,25748.071739999999409,1,6225.000000000000000,-8.118016243000000,0.013431813000000,0.178634018000000,-0.055976868000000,0.008387386000000,-9,64,1.000001788000000,30.385570529999999,6.122664928000000,35.663791660000001,24.555439000000000,6.857378960000000,36.138969420000002,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Aggregated Patch Reef, , , , , ,G_B_S_AP,B_R_S__S,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,1829.059300729999904,60265.273950062808581,1829.359584467786135,32.943372348305,948,6.957686420516328,946,91083.860494036605814,,573407.042097515193745,120905.333602440659888,1924.6298828
264,1,0.000000000000000,732,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,160117.266800000012154,25712.636689999999362,1,6260.000000000000000,-8.388030052000000,0.053798553000000,0.752641737000000,-0.021270752000000,-0.027930930000000,-9,64,1.000000358000000,30.385282520000001,6.122761250000000,35.666770939999999,24.553791050000001,6.856886387000000,36.138938899999999,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Aggregated Patch Reef, , , , , ,G_B_S_AP,B_R_S__S,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,1829.059300729999904,60265.273950062808581,1829.359584467786135,32.943372348305,948,6.957686420516328,946,89956.872240899130702,,560661.209626802010462,134778.104421355499653,1889.6298828
265,1,0.000000000000000,733,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,161022.867999999987660,26071.164600000000064,1,6226.604003999999804,-7.508612633000000,0.069648489000000,0.965760946000000,0.019126892000000,0.083923355000000,605,137,1.000006914000000,30.391651150000001,6.119849205000000,35.612113950000001,24.558881759999998,6.864917755000000,36.134754180000002,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",400.948364984000023,9328.924404718592996,401.026913536754762,23.2625893420582,725,29.053435288258282,303,109919.506671972514596,,327329.001705112634227,348147.570188132347539,1874.7666016
266,1,0.000000000000000,736,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,160383.582099999999627,31380.723870000001625,1,675.710693399999968,-3.026017904000000,0.026397776000000,0.364885569000000,-0.081542969000000,0.001758535000000,-9,64,1.000002146000000,30.434720989999999,6.102575779000000,35.720996860000000,24.736301420000000,6.869566441000000,36.045127870000002,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",255.569631100000009,4446.214851694732715,255.568367105405628,17.3973598612889,85,151.782536162957769,84,520466.031063439557329,,262206.141430173651315,2723.843598748742806,7449.8632812
267,1,0.000000000000000,738,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,279842.948099999979604,111024.374700000000303,1,4961.818358999999873,-6.522239685000000,0.075497799000000,1.037092328000000,0.284269333000000,0.011332292000000,-9,-8,1.000023484000000,30.460542680000000,6.098649979000000,35.520874020000001,23.236339569999998,6.924422741000000,36.220912929999997,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",151.735147546999997,1344.454881543787451,151.662087975428932,8.86480530164932,5090,113.975429623424290,4894,12131.049593309116972,,771191.904972927644849,2073.550922230827382,4420.9189453
268,1,0.000000000000000,739,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,279842.948099999979604,111024.374700000000303,1,4961.818358999999873,-6.522239685000000,0.075497799000000,1.037092328000000,0.284269333000000,0.011332292000000,-9,-8,1.000023484000000,30.460542680000000,6.098649979000000,35.520874020000001,23.236339569999998,6.924422741000000,36.220912929999997,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",151.735147546999997,1344.454881543787451,151.662087975428932,8.86480530164932,5090,113.975429623424290,4894,12131.049593309116972,,771191.904972927644849,2073.550922230827382,4420.9189453
269,1,1.781185151266935,742,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,284136.407200000016019,118840.802200000005541,3,4515.487793000000238,-7.211558342000000,0.201372117000000,2.681380510000000,0.177307129000000,0.763992429000000,1220,137,1.000336051000000,30.488843920000001,6.063766479000000,35.510974879999999,23.302225109999998,6.935975552000000,36.248500819999997,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,128.775688685999995,1207.248733716682636,128.735495149913504,9.37774568164617,2747,1.707454950977323,4058,95387.381044428504538,,535661.599068481707945,154346.890973987174220,3132.4831543
270,1,0.000000000000000,743,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,284150.285600000002887,118874.124400000000605,1,4515.990233999999873,-6.535256863000000,0.293960512000000,3.938772440000000,2.109813690000000,0.935981929000000,1835,137,1.000705481000000,30.488939290000001,6.063580513000000,35.510974879999999,23.302667620000001,6.935960770000000,36.250461580000000,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,128.775688685999995,1207.248733716682636,128.735495149913504,9.37774568164617,2747,1.707454950977323,4058,92280.701846115101944,,560048.423223365913145,133067.292854278988671,3144.5541992
271,1,10.298350577636112,744,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,284555.086300000024494,113863.687399999995250,8,7462.905273000000307,-9.061365128000000,0.028046932000000,0.391301900000000,0.033721924000000,0.043913148000000,-9,64,1.000000954000000,30.457557680000001,6.099554539000000,35.510974879999999,23.521499630000001,6.916021824000000,35.957015990000002,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,299.416250742999978,2583.157889748983052,299.366635155941026,8.62874344164442,2598,25.297169361074644,2597,358039.756819289410487,,422144.601090449665207,5211.699315621950518,392.0710754
272,1,0.000000000000000,778,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,278316.129599999985658,108512.864600000000792,1,4417.447266000000127,-7.571706295000000,0.009666217000000,0.133772850000000,-0.000534058000000,-0.003091785000000,-9,-8,1.000000000000000,30.459047320000000,6.108863354000000,35.521728520000003,23.247961040000000,6.931481361000000,36.172435759999999,0,Unified Patch Reef Map v1.3,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",143.471684947000000,1410.351911334058968,143.474254804313603,9.82999990665682,4100,57.510629003004773,4463,47870.376106082228944,,737526.130148081807420,,1730.0357666
273,1,0.000000000000000,786,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,283865.219700000016019,114242.683699999994133,1,6687.159179999999651,-5.417373657000000,0.054328095000000,0.731068015000000,0.006053925000000,0.090296112000000,605,282,1.000019670000000,30.464178090000001,6.097850323000000,35.511028289999999,23.443923949999999,6.919748783000000,36.032577510000003,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,174.451985674000014,1923.414902705719442,174.385674465209462,11.029661172595,3015,8.343652536934485,3193,188078.607403020549100,,527309.375693276175298,70008.178778922112542,1198.0509033
274,1,0.000000000000000,787,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,283865.219700000016019,114242.683699999994133,1,6687.159179999999651,-5.417373657000000,0.054328095000000,0.731068015000000,0.006053925000000,0.090296112000000,605,282,1.000019670000000,30.464178090000001,6.097850323000000,35.511028289999999,23.443923949999999,6.919748783000000,36.032577510000003,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,174.451985674000014,1923.414902705719442,174.385674465209462,11.029661172595,3015,8.343652536934485,3193,188078.607403020665515,,527309.375693276291713,70008.178778922112542,1198.0509033
275,1,12.480227012018496,790,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,282979.271400000026915,114760.091000000000349,3,5670.996581999999762,-7.291473866000000,0.281287432000000,3.929648399000000,-0.356628418000000,-0.065045781000000,605,64,1.000033736000000,30.472215649999999,6.091814041000000,35.515617370000001,23.337924959999999,6.925704002000000,36.134227750000001,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,166.251240287000002,1775.871356868166231,166.226386443341170,10.6834504128108,3239,3.518056195244889,2800,89699.741490903790691,,695696.193917593918741,,2298.4418945
276,1,0.000000000000000,791,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,285421.412699999986216,115188.593800000002375,1,7312.367188000000169,-9.842593193000001,0.067664549000000,0.929878116000000,0.165752411000000,-0.055240419000000,-9,-8,1.000018954000000,30.468570710000002,6.090336800000000,35.510974879999999,23.537160870000001,6.926426411000000,35.882045750000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,434.182877060000010,4483.013264324982629,434.221512938287731,10.3242541669328,1858,6.526980610524413,2616,187498.068822326604277,,595417.682692650821991,2480.593483200188530,876.2741699
277,1,0.000000000000000,792,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,285424.516500000027008,115175.319399999993038,1,7323.580565999999635,-10.074915890000000,0.104461238000000,1.467117906000000,-0.138145447000000,-0.079653740000000,-9,-8,1.000004172000000,30.468414310000000,6.090385437000000,35.510974879999999,23.538148880000001,6.926338673000000,35.881000520000001,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,434.182877060000010,4483.013264324982629,434.221512938287731,10.3242541669328,1858,6.526980610524413,2616,188736.881144665763713,,594178.812321095145307,2480.593483200188530,877.4873657
278,1,0.000000000000000,793,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,286156.958600000012666,124788.372199999997974,1,4644.356445000000349,-7.514695644000000,0.210013166000000,2.855533600000000,-0.509733200000000,0.036878347000000,-9,64,1.000227690000000,30.490715030000000,6.053935528000000,35.510974879999999,23.392520900000001,6.917735577000000,36.572753910000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,358.148920624000027,6189.142874741035484,358.224696409015905,17.2772646240849,6382,5.270557814700322,6285,143125.390421995456563,,634527.901287220418453,7742.599450255128431,1215.5634766
